x,t,u
-0.1843137254901961,0.4747474747474748,-0.23097889500248905
-0.07450980392156858,0.33333333333333337,-0.11393077339688176
-0.1215686274509804,0.22222222222222224,-0.22322541570244614
-0.48235294117647065,0.5656565656565657,-0.5335048871082625
-0.7490196078431373,0.6666666666666667,-0.7290052458273428
0.6549019607843136,0.9494949494949496,0.5090145475905495
-0.8196078431372549,0.43434343434343436,-0.9486511405759145
-0.34901960784313724,0.16161616161616163,-0.680002157897709
0.33333333333333326,0.8383838383838385,0.28643435490494923
-0.7411764705882353,0.6262626262626263,-0.7485341636115181
0.30980392156862746,0.7070707070707072,0.299974918213891
0.46666666666666656,0.09090909090909091,0.9298166865050486
0.3254901960784313,0.31313131313131315,0.5018614685371862
-0.388235294117647,0.7676767676767677,-0.3543542708450999
-0.9607843137254902,0.8383838383838385,-0.7929977024404369
0.780392156862745,0.43434343434343436,0.9214550248174517
-0.34901960784313724,0.8080808080808082,-0.3077331244913737
0.615686274509804,0.8484848484848485,0.5190210170431404
-0.607843137254902,0.38383838383838387,-0.802761948674444
-0.6784313725490196,0.8989898989898991,-0.5475224615987989
0.5607843137254902,0.2828282828282829,0.8430974482648943
0.8823529411764706,0.23232323232323235,0.8090537019962302
0.7254901960784315,0.686868686868687,0.6957479884117609
0.5058823529411764,0.6363636363636365,0.5194588161344598
-0.5058823529411764,0.13131313131313133,-0.9306148174640985
0.8274509803921568,0.8383838383838385,0.6929059488554173
0.33333333333333326,0.19191919191919193,0.6207317220511862
-0.6549019607843137,0.8080808080808082,-0.5694883008902939
-0.7411764705882353,0.0,0.7264335740162242
0.7490196078431373,0.797979797979798,0.652197924013688
-0.4509803921568627,0.787878787878788,-0.4033106374969236
0.5372549019607842,0.787878787878788,0.4785515915539219
-0.7254901960784313,0.6666666666666667,-0.708285320566477
-0.44313725490196076,0.4747474747474748,-0.544463947240489
-0.43529411764705883,0.7070707070707072,-0.4192966251929391
-0.44313725490196076,0.27272727272727276,-0.7051452074754568
0.34901960784313735,0.787878787878788,0.3132609672261771
0.8352941176470587,0.5555555555555556,0.8784311067099877
0.8274509803921568,0.4545454545454546,0.9412024705430169
0.48235294117647065,0.5050505050505051,0.5698594144169128
-0.6,0.5656565656565657,-0.6550298368160186
0.9215686274509804,0.030303030303030304,0.26832281473715924
0.08235294117647052,0.13131313131313133,0.18205139883433302
0.09019607843137245,0.24242424242424243,0.16005870394344499
0.4039215686274509,0.11111111111111112,0.8280276079462345
0.5372549019607842,0.43434343434343436,0.6820930075572225
0.9058823529411764,0.6666666666666667,0.8579480416795993
0.16862745098039222,0.6565656565656566,0.17229815196840484
0.22352941176470598,0.4747474747474748,0.2796173499486816
0.4901960784313726,0.8585858585858587,0.4121222133209944
-0.4901960784313726,0.5656565656565657,-0.5417807484264588
-0.388235294117647,0.07070707070707072,-0.8554169567050618
0.2549019607843137,0.7676767676767677,0.2335667826643947
-0.8745098039215686,0.5757575757575758,-0.894681986536477
-0.3568627450980393,0.6363636363636365,-0.3698648931830101
0.43529411764705883,0.5656565656565657,0.48341945555487853
0.9529411764705882,0.5555555555555556,0.9573520487266421
0.0352941176470587,0.09090909090909091,0.08601512949125108
-0.19999999999999996,0.5555555555555556,-0.22757912443422149
-0.1215686274509804,0.797979797979798,-0.10861651148431854
0.37254901960784315,0.30303030303030304,0.5780160057825036
0.09019607843137245,0.6060606060606061,0.09729880508217262
-0.9607843137254902,0.030303030303030304,-0.1355409702306846
0.08235294117647052,0.3434343434343435,0.12397901922939372
-0.19999999999999996,0.43434343434343436,-0.26370439214066477
0.4039215686274509,0.98989898989899,0.3069084571128494
0.7568627450980392,0.21212121212121213,0.98095725770326
0.9294117647058824,0.27272727272727276,0.7411830961178538
0.22352941176470598,0.4040404040404041,0.3064171227131038
-0.2784313725490196,1.0,-0.21041388960141968
-0.11372549019607847,0.8585858585858587,-0.0963969804603429
-0.6470588235294118,0.030303030303030304,-0.9301574183577794
0.8745098039215686,0.23232323232323235,0.8323491946091873
0.6941176470588235,0.8282828282828284,0.5920857579808252
0.7098039215686274,0.05050505050505051,0.8654293596907666
-0.34901960784313724,0.8585858585858587,-0.29471999620961775
-0.3568627450980393,0.2828282828282829,-0.5721506110025366
0.7176470588235293,0.9191919191919192,0.5690237246713057
0.09019607843137245,0.29292929292929293,0.14690976950860452
0.4117647058823528,0.43434343434343436,0.5330474285514054
-0.019607843137254943,0.6666666666666667,-0.019862545987357996
-0.11372549019607847,0.12121212121212122,-0.2561222296778877
0.26274509803921564,0.5555555555555556,0.29823795931819136
0.6313725490196078,0.5050505050505051,0.7295511775784527
-0.33333333333333337,0.787878787878788,-0.29932026046721577
